,"temperature_2m_(41.6351016, 15.908","relative_humidity_2m_(41.6351016, 15.908","precipitation_(41.6351016, 15.908","pressure_msl_(41.6351016, 15.908","surface_pressure_(41.6351016, 15.908","et0_fao_evapotranspiration_(41.6351016, 15.908","shortwave_radiation_(41.6351016, 15.908","direct_radiation_(41.6351016, 15.908","temperature_2m_(45.4821829, 9.2294","relative_humidity_2m_(45.4821829, 9.2294","precipitation_(45.4821829, 9.2294","pressure_msl_(45.4821829, 9.2294","surface_pressure_(45.4821829, 9.2294","et0_fao_evapotranspiration_(45.4821829, 9.2294","shortwave_radiation_(45.4821829, 9.2294","direct_radiation_(45.4821829, 9.2294","temperature_2m_(41.4418911, 15.5449","relative_humidity_2m_(41.4418911, 15.5449","precipitation_(41.4418911, 15.5449","pressure_msl_(41.4418911, 15.5449","surface_pressure_(41.4418911, 15.5449","et0_fao_evapotranspiration_(41.4418911, 15.5449","shortwave_radiation_(41.4418911, 15.5449","direct_radiation_(41.4418911, 15.5449","temperature_2m_(45.670795, 9.96259895222","relative_humidity_2m_(45.670795, 9.96259895222","precipitation_(45.670795, 9.96259895222","pressure_msl_(45.670795, 9.96259895222","surface_pressure_(45.670795, 9.96259895222","et0_fao_evapotranspiration_(45.670795, 9.96259895222","shortwave_radiation_(45.670795, 9.96259895222","direct_radiation_(45.670795, 9.96259895222","temperature_2m_(45.4284536, 10.1863","relative_humidity_2m_(45.4284536, 10.1863","precipitation_(45.4284536, 10.1863","pressure_msl_(45.4284536, 10.1863","surface_pressure_(45.4284536, 10.1863","et0_fao_evapotranspiration_(45.4284536, 10.1863","shortwave_radiation_(45.4284536, 10.1863","direct_radiation_(45.4284536, 10.1863","temperature_2m_(41.2663139, 15.8976","relative_humidity_2m_(41.2663139, 15.8976","precipitation_(41.2663139, 15.8976","pressure_msl_(41.2663139, 15.8976","surface_pressure_(41.2663139, 15.8976","et0_fao_evapotranspiration_(41.2663139, 15.8976","shortwave_radiation_(41.2663139, 15.8976","direct_radiation_(41.2663139, 15.8976"
0,18.747002,86.222435,0.0,1026.6,1022.4232,0.24276914,408.0,335.0,8.581,100.0,0.0,1028.1,1011.8378,0.079839475,184.0,86.0,16.9065,93.78197,0.0,1027.1,1017.58575,0.23430166,406.0,329.0,10.806,100.0,0.0,1027.2,1002.6711,0.12747473,286.0,181.0,5.207,100.0,0.0,1027.9,1016.8181,0.09223206,307.0,207.0,17.5315,93.13852,0.0,1027.1,1012.1947,0.24631885,407.0,330.0
1,16.997,99.33058,0.0,1026.0,1021.8704,0.22555661,421.0,349.0,8.1310005,100.0,0.0,1027.8,1011.5368,0.06485812,183.0,71.0,18.2565,90.12515,0.0,1026.4,1016.88556,0.22384264,413.0,336.0,10.006,97.242615,0.0,1027.3,1002.4839,0.124273695,300.0,224.0,7.0569997,98.97698,0.0,1027.8,1016.56415,0.06616639,230.0,147.0,18.3315,95.1972,0.0,1026.4,1011.4156,0.22529136,419.0,343.0
2,14.347,98.66774,0.0,1023.9,1019.7025,0.18355826,389.0,301.0,8.681001,98.96734,0.0,1023.1,1007.11206,0.058612455,121.0,4.0,14.8065,96.95382,0.0,1024.3,1014.76306,0.17548133,317.0,226.0,6.8059998,100.0,0.0,1022.9,998.10284,0.07507932,183.0,67.0,6.5569997,100.0,0.1,1023.2,1012.1646,0.05103401,144.0,21.0,14.981501,93.659454,0.0,1024.4,1009.5158,0.19045419,339.0,237.0
3,15.497,91.93309,0.0,1018.4,1014.2229,0.1966854,396.0,302.0,7.131,97.606064,0.5,1017.4,1001.4729,0.03877703,67.0,5.0,16.5065,90.829475,0.0,1018.7,1009.23035,0.2134977,363.0,234.0,8.955999,100.0,0.3,1017.7,992.902,0.05113935,74.0,6.0,5.8069997,100.0,0.2,1017.7,1006.7496,0.035834588,65.0,2.0,16.5315,90.239136,0.0,1018.8,1003.9736,0.22998795,402.0,317.0
4,16.647001,93.476425,0.1,1011.3,1007.1551,0.20518404,411.0,326.0,8.231,97.60322,1.0,1006.9,991.14844,0.13852249,214.0,81.0,18.0565,86.223404,0.0,1010.9,1001.56696,0.26348752,411.0,328.0,8.356,100.0,1.1,1006.9,982.3782,0.08145378,205.0,93.0,7.407,99.31037,2.8,1007.0,996.19574,0.042248428,110.0,10.0,17.9315,87.27326,0.0,1011.3,996.6033,0.25280058,422.0,345.0
5,14.447,92.188,0.1,1013.5,1009.335,0.19322501,343.0,244.0,8.281,96.18915,0.0,1021.0,1004.6831,0.13535549,342.0,270.0,15.2565,88.821434,0.0,1014.3,1004.89935,0.18301073,332.0,239.0,6.9560003,100.0,0.0,1020.9,995.47833,0.11315277,300.0,207.0,7.3069997,96.536446,0.3,1021.1,1009.9249,0.11816399,327.0,236.0,15.281501,89.95168,0.3,1014.1,999.2951,0.19931605,340.0,244.0
6,12.297,92.19397,0.5,1015.6,1011.4701,0.14482334,289.0,124.0,5.731,93.297745,0.0,1022.6,1006.34607,0.12637454,352.0,278.0,11.6565,87.961655,0.5,1016.2,1006.78326,0.13472164,276.0,125.0,4.7060003,90.46828,0.0,1022.6,997.567,0.09282999,234.0,102.0,5.407,92.62923,0.0,1022.5,1011.38043,0.12904423,355.0,276.0,11.9315,92.16916,1.2,1015.9,1001.196,0.14668041,309.0,167.0
7,11.097,82.87899,0.1,1013.4,1009.2361,0.1460108,298.0,115.0,4.081,97.8273,0.0,1018.2,1001.7367,0.10912789,341.0,262.0,9.606501,79.21485,0.0,1013.9,1004.47815,0.14786425,337.0,199.0,3.706,100.0,0.0,1017.9,992.4609,0.116498396,352.0,276.0,4.007,97.10951,0.0,1017.9,1006.6516,0.113414936,349.0,277.0,10.481501,84.17422,0.2,1013.7,998.90094,0.17509416,405.0,277.0
8,9.597,94.98418,1.6,1010.1,1005.9089,0.17591086,405.0,278.0,5.0309997,99.26502,1.6,1010.1,993.87787,0.10986101,324.0,224.0,11.6565,95.947266,1.2,1011.3,1001.7299,0.19972314,425.0,331.0,4.7060003,92.99122,0.1,1010.4,985.39856,0.11045539,307.0,184.0,4.257,98.18539,0.3,1010.5,999.4068,0.08677838,241.0,81.0,12.231501,94.59423,1.8,1011.1,996.1327,0.19130622,398.0,258.0
9,8.847,91.085266,2.4,1006.1,1001.9513,0.08537831,168.0,33.0,4.0309997,100.0,0.0,1019.7,1003.2939,0.100187585,314.0,206.0,7.3564997,97.221634,2.8,1006.9,997.51,0.047858503,47.0,0.0,7.5059996,90.57304,0.0,1019.2,994.04877,0.14836662,365.0,292.0,6.507,93.865555,0.0,1019.4,1008.1287,0.12335189,347.0,269.0,7.0315,98.952736,5.4,1006.7,991.9222,0.03892556,66.0,5.0
10,11.347,83.88356,1.5,1017.5,1013.28937,0.20427765,437.0,350.0,6.4309998,91.47745,0.0,1028.9,1012.3369,0.13892893,375.0,306.0,10.9065,79.23715,0.3,1018.4,1008.8875,0.18732013,365.0,245.0,9.606,84.37573,0.0,1028.9,1003.4038,0.15918998,375.0,311.0,8.807,92.943726,0.0,1029.0,1017.6705,0.14909455,372.0,307.0,11.731501,88.237076,0.4,1018.0,1003.0617,0.20213982,404.0,306.0
11,9.797,80.162315,0.1,1028.6,1024.2985,0.18015309,413.0,295.0,6.481,90.42096,0.0,1035.4,1018.6804,0.13408291,372.0,301.0,10.1565,83.0119,0.6,1029.2,1019.4813,0.18269745,396.0,283.0,7.3059998,86.34571,0.0,1035.1,1009.3714,0.14815879,378.0,313.0,6.0569997,91.85993,0.0,1035.4,1024.0126,0.1312952,376.0,309.0,9.981501,84.95733,0.3,1028.8,1013.609,0.17950971,399.0,275.0
12,9.947,86.72282,0.0,1033.0,1028.7129,0.2004388,449.0,365.0,6.981,91.43318,0.0,1039.0,1022.61847,0.13848162,372.0,304.0,9.9065,82.02654,0.0,1033.9,1024.1564,0.20678543,429.0,333.0,7.9560003,81.569756,0.0,1038.8,1013.54626,0.15636206,374.0,309.0,6.407,93.55181,0.0,1038.9,1027.6711,0.14418155,372.0,306.0,10.0815,83.373634,0.0,1033.7,1018.3818,0.19527511,432.0,337.0
13,12.547,80.43626,0.0,1031.9,1027.6404,0.18212838,391.0,280.0,7.4309998,87.37978,0.0,1037.7,1020.93066,0.14097907,373.0,305.0,11.356501,80.97804,0.0,1033.4,1023.70276,0.19622372,429.0,339.0,11.256,81.27237,0.0,1036.7,1011.0105,0.17259033,375.0,310.0,6.607,86.57657,0.0,1037.3,1025.9476,0.13047928,372.0,305.0,11.4315,86.57867,0.0,1032.9,1017.689,0.19202721,436.0,352.0
14,16.147001,88.26917,0.0,1024.2,1020.0614,0.23178904,430.0,333.0,8.981,89.49973,0.0,1026.7,1010.6698,0.14835887,370.0,303.0,15.106501,90.259476,0.0,1025.0,1015.5979,0.23611313,439.0,361.0,12.906,79.984764,0.0,1026.5,1002.0219,0.1923742,371.0,307.0,9.857,89.12565,0.0,1026.8,1015.88086,0.1517813,369.0,301.0,15.781501,92.06333,0.0,1024.8,1010.08075,0.23779292,443.0,362.0
15,14.197,90.51188,0.0,1025.2,1021.0397,0.22350042,459.0,385.0,8.531,93.48777,0.0,1026.1,1009.70465,0.14389439,372.0,304.0,15.4565,95.59548,0.0,1025.6,1016.16754,0.23520936,457.0,381.0,10.006,89.87556,0.0,1025.6,1000.51587,0.17206535,376.0,310.0,7.857,88.23007,0.0,1025.9,1014.7818,0.14079385,375.0,308.0,15.6315,88.42611,0.0,1025.6,1010.84344,0.24290302,461.0,383.0
16,12.897,92.548096,0.1,1026.0,1021.7939,0.18614095,376.0,263.0,13.731,86.778145,0.0,1028.6,1012.563,0.19650757,370.0,291.0,12.9565,92.69573,0.0,1026.9,1017.29785,0.21124364,406.0,289.0,11.606,79.20287,0.0,1027.7,1003.0693,0.1718752,377.0,303.0,9.307,90.80627,0.0,1028.3,1017.23364,0.1520291,379.0,307.0,12.9315,93.007744,0.0,1026.8,1011.7351,0.20541182,406.0,287.0
17,12.547,89.89938,0.0,1033.6,1029.3104,0.1937592,410.0,306.0,10.431001,96.78947,0.0,1035.5,1018.96344,0.16209903,375.0,306.0,12.856501,88.808136,0.0,1033.8,1024.0956,0.18534501,374.0,281.0,13.106,89.64237,0.0,1035.5,1010.17377,0.1924016,381.0,313.0,10.957001,91.11217,0.0,1035.4,1024.1486,0.16583246,378.0,308.0,12.531501,90.29386,0.1,1033.7,1018.43365,0.2067351,416.0,302.0
18,11.747,80.21206,0.0,1033.0,1028.7178,0.2219681,472.0,393.0,7.731,100.0,0.0,1035.4,1019.0224,0.12144098,313.0,190.0,11.4565,89.385864,0.0,1033.6,1023.8764,0.21883328,468.0,387.0,8.556,96.160904,0.0,1035.2,1009.67676,0.15119947,380.0,308.0,8.457001,100.0,0.0,1035.2,1024.0654,0.1402613,376.0,297.0,11.231501,92.53374,0.0,1033.4,1018.1189,0.22218889,471.0,389.0
19,12.597,89.04612,0.1,1026.6,1022.33594,0.19715299,437.0,333.0,7.631,99.642784,0.9,1024.2,1007.96136,0.120406024,339.0,227.0,14.1565,94.11309,0.1,1026.4,1016.6431,0.2169547,407.0,287.0,5.856,100.0,0.8,1024.2,999.0696,0.12260298,347.0,252.0,5.657,100.0,0.2,1024.2,1013.068,0.08804463,263.0,107.0,14.0815,83.90536,0.0,1026.7,1011.5126,0.2282007,406.0,306.0
20,10.297,92.052055,0.3,1025.7,1021.4105,0.1130151,217.0,66.0,6.881,91.628105,0.0,1028.5,1011.9068,0.12972425,361.0,273.0,9.9565,91.953835,0.3,1026.1,1016.3829,0.13398051,310.0,152.0,6.8059998,84.271484,0.0,1028.1,1002.4571,0.14712936,382.0,304.0,6.657,98.90183,0.0,1028.2,1016.869,0.14267926,375.0,285.0,9.531501,92.786156,1.0,1025.8,1010.5799,0.10623581,210.0,84.0
21,9.247,86.92211,0.1,1027.5,1023.2169,0.22037053,480.0,402.0,7.2809997,100.0,0.0,1028.9,1012.4451,0.14382263,372.0,293.0,9.2065,86.93782,2.0,1028.0,1018.3447,0.22728784,475.0,394.0,5.7559996,92.759125,0.0,1029.2,1003.7011,0.13232079,368.0,267.0,4.857,97.12009,0.0,1029.6,1018.3668,0.10912286,351.0,218.0,9.3315,86.17371,0.6,1027.8,1012.59924,0.23350984,488.0,403.0
22,10.597,84.14692,0.1,1029.9,1025.6497,0.21244784,459.0,353.0,6.4309998,98.53,0.0,1032.3,1016.1339,0.15061307,393.0,320.0,10.5065,86.83392,0.0,1030.4,1020.79083,0.2250185,470.0,378.0,7.9560003,96.83767,0.0,1032.0,1007.00885,0.15879957,401.0,329.0,7.507,99.28454,0.0,1031.9,1020.83844,0.14731863,396.0,322.0,10.1815,87.07741,0.0,1030.4,1015.3173,0.20255692,437.0,312.0
23,7.647,81.48753,0.1,1032.8,1028.4456,0.20759754,496.0,419.0,3.4810002,99.6313,0.0,1036.8,1020.23376,0.100550316,291.0,178.0,8.1565,91.326675,0.2,1032.8,1022.91455,0.16970144,359.0,243.0,5.7559996,96.40877,0.0,1036.2,1010.54614,0.13617998,356.0,235.0,3.9569998,98.5519,0.0,1036.3,1024.9362,0.10339988,317.0,193.0,6.7315,91.23737,0.0,1032.6,1017.1847,0.19454399,483.0,397.0
24,7.297,80.88641,0.0,1033.3,1028.9702,0.20918967,505.0,425.0,4.0309997,100.0,0.0,1036.9,1020.40393,0.06682394,188.0,50.0,7.3065,81.877144,0.0,1033.8,1023.9782,0.19975479,499.0,414.0,5.606,100.0,0.0,1036.4,1010.73126,0.114494644,327.0,189.0,4.457,99.63726,0.0,1036.5,1025.1874,0.08424893,263.0,121.0,6.8315,71.57067,0.0,1033.5,1018.11035,0.20925067,504.0,419.0
25,12.597,88.90039,0.0,1028.5,1024.2018,0.19504379,410.0,253.0,6.4309998,100.0,0.0,1031.1,1014.5799,0.08880704,241.0,109.0,12.3065,90.41791,0.0,1029.5,1019.8633,0.23279464,468.0,366.0,6.5559998,100.0,0.0,1030.7,1005.2282,0.1284563,332.0,216.0,5.957,100.0,0.0,1030.8,1019.5458,0.08700087,278.0,166.0,12.4315,90.08924,0.0,1029.3,1014.14746,0.23113501,460.0,352.0
26,13.047,95.52859,0.0,1027.9,1023.7041,0.21428987,448.0,305.0,5.831,95.390305,0.0,1028.9,1012.5399,0.097575426,284.0,134.0,12.106501,95.81515,0.0,1028.3,1018.80475,0.22577828,479.0,367.0,7.2060003,88.03806,0.0,1028.6,1003.16187,0.15702634,387.0,298.0,4.607,99.6392,0.0,1028.8,1017.5593,0.11868273,383.0,258.0,12.531501,93.42425,0.0,1028.3,1013.3563,0.22190344,461.0,314.0
27,13.247,86.91271,1.2,1025.7,1021.43805,0.2254691,453.0,343.0,14.731,94.80894,0.0,1030.7,1014.2041,0.33142984,438.0,369.0,13.4565,92.79606,1.4,1026.7,1017.0346,0.23657718,480.0,384.0,13.455999,80.08773,0.0,1030.1,1004.9195,0.25343776,437.0,365.0,8.157001,92.790436,0.0,1030.7,1019.4157,0.15984096,433.0,354.0,13.6815,94.95607,3.2,1026.0,1010.8772,0.25556475,489.0,396.0
28,9.647,72.10739,0.0,1028.4,1024.1722,0.23408075,505.0,406.0,9.281,90.17312,0.0,1031.9,1015.6618,0.17025533,418.0,344.0,10.1565,93.21673,0.0,1029.2,1019.6595,0.25115284,499.0,399.0,10.806,83.67139,0.0,1031.5,1006.5615,0.20126946,423.0,348.0,8.057,92.658394,0.0,1032.0,1020.85175,0.17330487,422.0,346.0,9.5815,91.18622,0.0,1028.6,1013.64935,0.24956883,511.0,406.0
29,15.097,78.98101,0.0,1024.7,1020.44995,0.29090264,523.0,439.0,14.031,98.22953,0.0,1024.6,1008.396,0.20581807,430.0,355.0,14.5065,95.894196,0.0,1025.5,1015.82336,0.29315555,521.0,436.0,13.955999,86.99956,0.0,1024.2,999.07434,0.21144338,440.0,368.0,13.157001,95.89746,0.0,1023.9,1012.8594,0.20008819,436.0,362.0,15.4315,90.97382,0.0,1025.4,1010.25085,0.30751565,522.0,437.0
30,14.097,95.05961,3.0,1019.1,1014.87445,0.16021171,344.0,191.0,10.831,98.59509,0.0,1019.6,1003.5183,0.1866516,364.0,224.0,14.9565,99.655624,1.5,1019.3,1009.7417,0.22557002,369.0,193.0,10.006,80.367004,0.0,1018.7,993.71375,0.17993638,431.0,339.0,9.807,95.43906,0.0,1019.1,1007.9854,0.15409711,363.0,227.0,15.031501,94.58363,1.4,1019.6,1004.52295,0.23700844,444.0,294.0
31,9.747,88.405716,2.8,1011.4,1007.2178,0.20133658,465.0,355.0,12.831,57.327053,0.0,1015.3,999.64746,0.29799056,444.0,369.0,10.1565,91.45566,2.2,1012.2,1002.7539,0.20462441,388.0,253.0,10.256,60.189156,0.0,1014.6,990.262,0.22834165,450.0,376.0,13.007,71.23233,0.0,1014.5,1003.77966,0.24591051,451.0,376.0,10.1315,91.43437,2.4,1011.8,996.9604,0.21797125,456.0,348.0
32,13.697,87.203415,0.0,1016.7,1012.5276,0.28003168,530.0,443.0,17.581,59.2266,0.0,1017.8,1002.04285,0.29286942,383.0,271.0,13.9565,85.90908,0.0,1017.8,1008.30164,0.29575914,531.0,442.0,16.306,66.49855,0.0,1017.5,992.77716,0.28530782,410.0,303.0,17.807001,82.83539,0.0,1018.1,1007.0644,0.26177406,415.0,317.0,13.9315,89.48861,0.0,1017.4,1002.4758,0.28587055,531.0,441.0
33,12.447,60.34602,0.0,1024.7,1020.5251,0.2649006,535.0,448.0,11.6310005,91.09782,0.0,1023.6,1007.82245,0.19529155,425.0,333.0,12.6565,86.131355,0.0,1025.1,1015.682,0.27596194,527.0,434.0,12.406,90.35521,0.0,1023.5,999.16925,0.22134425,445.0,365.0,12.407001,90.24325,0.0,1023.7,1012.91675,0.20672262,436.0,344.0,12.281501,91.09445,0.0,1025.2,1010.4004,0.2694098,533.0,441.0
34,15.197,85.71682,0.0,1023.2,1019.01276,0.27121368,481.0,377.0,9.731,98.27453,0.3,1021.2,1005.2727,0.101487316,215.0,117.0,15.9565,92.89961,0.0,1022.7,1013.0377,0.27571213,485.0,350.0,10.006,98.24978,0.0,1020.9,996.0152,0.12638274,283.0,162.0,9.957001,95.21708,0.0,1021.0,1010.00836,0.11046342,225.0,97.0,16.8315,85.402596,0.0,1023.1,1007.9848,0.27836165,462.0,330.0
35,14.197,90.32129,0.1,1022.4,1018.2007,0.25332355,509.0,402.0,10.281,100.0,0.0,1024.2,1007.9263,0.17687562,436.0,328.0,16.0565,96.344406,0.0,1023.0,1013.52216,0.2612316,502.0,397.0,11.406,97.91307,0.0,1024.0,998.95984,0.20921032,461.0,377.0,11.307,99.99999,0.0,1024.0,1012.85614,0.18552972,436.0,326.0,15.9815,96.659386,0.0,1022.8,1007.9074,0.28117818,517.0,403.0
36,13.347,92.15509,0.0,1024.3,1020.1377,0.2355985,482.0,375.0,8.531,98.223785,0.0,1025.1,1008.87354,0.12080621,285.0,78.0,14.856501,93.47439,0.0,1024.5,1015.0812,0.2522113,486.0,388.0,9.606,92.918915,0.0,1024.6,999.5671,0.18149643,448.0,336.0,8.857,98.568375,0.0,1024.6,1013.4375,0.13879709,386.0,231.0,15.3815,98.65013,0.0,1024.6,1009.85535,0.23655629,447.0,307.0
37,14.897,91.87144,2.9,1021.2,1016.9891,0.2523389,470.0,330.0,12.781,90.83651,0.0,1027.3,1010.9183,0.34189498,491.0,414.0,14.9065,88.36724,2.4,1021.7,1012.1955,0.22829144,413.0,211.0,11.955999,80.66913,1.3,1026.6,1001.36566,0.28310895,492.0,413.0,14.057,88.769775,0.0,1026.7,1015.4761,0.29986617,465.0,388.0,15.3315,81.32388,2.6,1021.2,1006.252,0.24225399,388.0,206.0
38,10.447,63.875484,0.0,1031.0,1026.7335,0.2612443,539.0,425.0,12.481,74.43194,0.0,1031.7,1015.7472,0.22684886,479.0,401.0,10.7565,61.833355,0.0,1032.0,1022.31586,0.26798457,520.0,383.0,11.856,68.795166,0.0,1031.2,1006.6054,0.24225748,489.0,412.0,11.707001,70.63281,0.0,1031.4,1020.49536,0.24189948,488.0,408.0,10.5815,65.420166,0.0,1032.0,1016.7968,0.28240812,560.0,458.0
39,17.397001,72.52673,0.0,1031.5,1027.2578,0.34770396,569.0,480.0,13.681001,93.5472,0.0,1031.9,1015.6647,0.22860685,441.0,358.0,17.456501,62.328617,0.0,1032.3,1022.6096,0.34894943,566.0,474.0,13.756,93.89059,0.0,1031.6,1006.8007,0.23363939,469.0,376.0,13.807,89.17038,0.0,1031.8,1020.7357,0.22213209,469.0,381.0,17.481499,66.37384,0.0,1032.3,1017.13043,0.36623338,569.0,476.0
40,15.497,69.33807,0.0,1028.9,1024.7495,0.30826876,578.0,488.0,12.481,98.96609,0.0,1029.6,1013.4128,0.17195301,349.0,238.0,18.0065,94.889336,0.0,1029.5,1019.865,0.3097964,570.0,477.0,12.106,96.23651,0.0,1029.2,1004.10394,0.1674175,320.0,191.0,13.007,93.80111,0.0,1029.2,1018.114,0.17444152,328.0,173.0,17.6315,89.53248,0.0,1029.5,1014.32825,0.3146092,575.0,482.0
41,14.797,86.54347,0.0,1025.3,1021.07086,0.29332656,574.0,483.0,13.481,90.23168,0.3,1028.5,1012.34753,0.19872221,390.0,269.0,17.0065,94.6499,0.0,1025.4,1015.7505,0.30292746,568.0,474.0,12.556,91.6636,0.0,1028.3,1003.208,0.19058673,373.0,202.0,12.507,97.63949,0.2,1028.5,1017.4353,0.15127993,287.0,147.0,17.1815,96.949615,0.0,1025.7,1010.6487,0.30920503,571.0,476.0
42,13.697,91.59404,0.1,1027.2,1022.9764,0.1846002,374.0,201.0,10.3810005,86.42421,0.0,1033.7,1017.6545,0.23026736,512.0,438.0,14.106501,98.648796,1.5,1027.8,1018.24384,0.20381479,392.0,263.0,9.406,66.69153,0.0,1033.4,1008.4916,0.22939637,512.0,431.0,10.257,82.269516,0.0,1033.4,1022.37915,0.23563722,511.0,428.0,13.231501,96.97711,0.3,1027.6,1012.6111,0.196017,395.0,231.0
43,12.597,86.61339,0.0,1027.2,1023.0008,0.2573707,523.0,403.0,8.681001,88.22729,0.0,1030.8,1014.33856,0.21052027,499.0,414.0,13.356501,91.37663,0.0,1027.7,1018.12616,0.27224773,551.0,440.0,7.8059998,87.85571,0.0,1030.6,1005.2401,0.20688675,493.0,388.0,8.657001,92.52276,0.0,1030.6,1019.3209,0.21271142,505.0,414.0,13.5815,93.87984,0.1,1027.6,1012.64545,0.28191736,565.0,466.0
44,14.497,88.57377,0.1,1023.8,1019.55945,0.26545256,522.0,406.0,3.631,100.0,1.6,1023.2,1006.7824,0.05251451,93.0,2.0,15.7565,95.50044,1.2,1023.5,1013.88354,0.27374285,499.0,322.0,4.406,98.93888,1.0,1022.9,997.48376,0.06565636,118.0,2.0,4.457,92.84394,0.3,1022.8,1011.52435,0.06235016,118.0,6.0,16.0815,91.271225,0.0,1023.6,1008.49646,0.2939325,528.0,381.0
45,14.897,89.296074,3.3,1018.8,1014.6117,0.25835603,522.0,371.0,3.631,100.0,1.6,1016.9,1000.548,0.097717196,297.0,80.0,15.9565,93.3086,2.3,1018.4,1008.86224,0.26602533,430.0,280.0,3.506,100.0,2.3,1016.8,991.7663,0.09580797,275.0,45.0,3.3569999,99.64287,3.9,1017.1,1006.0051,0.035980996,96.0,10.0,17.1815,84.27267,0.1,1018.7,1003.8541,0.31506905,517.0,354.0
46,13.697,90.62297,0.2,1016.7,1012.5308,0.27931878,560.0,435.0,7.6809998,100.0,0.0,1019.0,1002.84705,0.1487709,378.0,197.0,12.9065,92.214,0.2,1016.8,1007.37616,0.26120305,560.0,453.0,10.106,100.0,0.0,1018.6,993.634,0.22192849,502.0,419.0,9.607,100.0,0.0,1019.0,1007.93274,0.1694207,415.0,321.0,13.5815,90.51437,0.2,1017.0,1002.19977,0.26724124,519.0,421.0
47,14.297,93.32885,0.0,1015.8,1011.6728,0.2926289,584.0,449.0,13.6310005,96.77905,0.0,1015.1,998.8686,0.23496093,493.0,391.0,16.206501,95.80511,0.0,1016.4,1006.86896,0.34069458,584.0,454.0,13.256,95.73379,0.0,1014.3,989.18365,0.23343126,520.0,435.0,13.207001,99.28161,0.0,1015.0,1003.93207,0.21630922,515.0,425.0,16.8815,92.026566,0.0,1016.2,1001.2987,0.33753434,578.0,437.0
48,15.097,88.513855,0.0,1018.9,1014.787,0.30944058,605.0,509.0,9.3810005,99.291336,0.3,1018.8,1002.8875,0.14169957,349.0,122.0,18.8065,93.68766,0.0,1018.5,1009.25256,0.33662933,597.0,498.0,11.056,96.55976,0.2,1018.0,993.47845,0.22488886,513.0,409.0,11.057,99.293495,0.0,1018.0,1007.12225,0.21627384,510.0,393.0,18.231499,89.88285,0.0,1018.7,1004.21185,0.33305448,596.0,494.0
49,18.347,85.98653,0.0,1017.7,1013.6038,0.3222193,565.0,404.0,12.3810005,100.0,0.3,1018.3,1002.32477,0.20086187,427.0,250.0,18.9065,89.39728,0.0,1017.9,1008.68365,0.31388742,546.0,352.0,12.756,99.32903,0.2,1018.3,993.92834,0.19294173,434.0,235.0,11.957001,97.66351,0.2,1018.4,1007.6138,0.108522326,219.0,78.0,18.7815,86.720665,0.0,1018.1,1003.54755,0.32927302,561.0,399.0
50,17.447,89.91667,0.0,1019.4,1015.24615,0.26964062,481.0,348.0,14.181001,98.645836,0.4,1020.7,1005.0028,0.25000954,521.0,411.0,16.2565,98.98828,0.1,1020.2,1010.75946,0.26392332,513.0,413.0,12.955999,96.27935,0.0,1020.5,996.1227,0.23479511,504.0,378.0,12.907001,100.0,0.0,1020.5,1009.74854,0.2153603,450.0,300.0,17.0815,96.97949,0.1,1020.0,1005.234,0.31269348,569.0,449.0
51,16.097,98.66249,0.0,1018.6,1014.4331,0.31452733,573.0,432.0,15.181001,99.31188,0.3,1015.7,999.86414,0.34495503,465.0,386.0,15.9065,100.0,2.5,1018.7,1009.2051,0.30820972,532.0,362.0,14.406,85.769226,0.2,1015.5,990.87787,0.32730117,506.0,386.0,14.707001,94.17784,0.0,1015.6,1004.7034,0.2663527,517.0,388.0,16.5815,97.31741,0.0,1018.8,1003.9606,0.33547848,561.0,415.0
52,12.147,97.32089,8.9,1017.8,1013.62085,0.24490568,434.0,317.0,17.130999,50.98961,0.0,1021.6,1005.59576,0.40641233,556.0,467.0,13.1565,91.45894,4.3,1018.3,1008.8407,0.30303028,509.0,341.0,15.606,61.199654,0.0,1021.2,996.3299,0.305655,556.0,459.0,15.607,72.94973,0.0,1021.2,1010.1228,0.32877287,557.0,463.0,12.1315,92.078575,4.6,1017.9,1002.9975,0.20830022,282.0,185.0
53,13.697,83.25699,0.0,1026.2,1021.984,0.31659147,639.0,536.0,15.081,84.18367,0.0,1026.9,1010.8128,0.28046465,555.0,467.0,14.106501,75.96828,0.0,1026.8,1017.21423,0.33455923,629.0,522.0,14.406,75.666046,0.0,1027.0,1002.1867,0.2909027,566.0,478.0,14.157001,83.313354,0.0,1027.0,1016.0242,0.28088436,562.0,471.0,14.6815,88.84846,0.0,1026.7,1011.62854,0.33896035,637.0,530.0
54,14.847,82.0635,0.0,1026.4,1022.2211,0.3387259,654.0,547.0,12.231,89.84617,0.0,1026.9,1010.7755,0.20336953,431.0,218.0,16.0065,80.48133,0.0,1026.9,1017.3541,0.34313712,646.0,536.0,12.556,81.57712,0.0,1026.8,1001.7982,0.2173488,429.0,196.0,12.507,88.46149,0.0,1026.9,1015.8209,0.2165265,433.0,179.0,15.3315,91.967834,0.0,1026.9,1011.95123,0.3477981,653.0,546.0
